Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
121,0.068572,23-Jan-18,0.074035,0.062891,4681940000,0.07121,409592000
122,0.071412,22-Jan-18,0.082809,0.063831,4730400000,0.071947,623767000
123,0.071186,21-Jan-18,0.085698,0.068421,5579930000,0.084868,561259000
124,0.085201,20-Jan-18,0.088724,0.080608,5336000000,0.081158,626439000
125,0.080499,19-Jan-18,0.088133,0.072995,5418210000,0.082408,706522000
126,0.083179,18-Jan-18,0.110867,0.07354,5025290000,0.076432,1392330000
127,0.075623,17-Jan-18,0.08431,0.044651,3537010000,0.053796,1326570000
128,0.054488,16-Jan-18,0.076371,0.04055,4999800000,0.076045,695309000
129,0.075694,15-Jan-18,0.097897,0.067721,5581340000,0.08489,1013430000
130,0.084782,14-Jan-18,0.103169,0.084271,6748000000,0.102634,714279000
131,0.103035,13-Jan-18,0.119219,0.100102,7146440000,0.108694,819091000
132,0.108858,12-Jan-18,0.112919,0.104891,7219280000,0.109802,679499000
133,0.10908,11-Jan-18,0.130827,0.097425,8601610000,0.130827,1074580000
134,0.129553,10-Jan-18,0.136777,0.097435,8351340000,0.12702,1729920000
135,0.124782,9-Jan-18,0.156468,0.105963,10136100000,0.154165,1262110000
136,0.151993,8-Jan-18,0.205195,0.131582,13491200000,0.205195,1532320000
137,0.199655,7-Jan-18,0.199655,0.145697,11419000000,0.173678,1750350000
138,0.174797,6-Jan-18,0.232172,0.143149,14760400000,0.224499,2437350000
139,0.220555,5-Jan-18,0.300363,0.176712,13779500000,0.209579,3864400000
140,0.207974,4-Jan-18,0.217114,0.09492,6240820000,0.09492,4089410000
141,0.094703,3-Jan-18,0.094703,0.068306,5170990000,0.078648,1136850000
142,0.078682,2-Jan-18,0.086989,0.05207,3423530000,0.05207,1604040000
143,0.051695,1-Jan-18,0.052813,0.0434,2937740000,0.044682,516798000
144,0.044752,31-Dec-17,0.045258,0.034681,2375390000,0.036129,375152000
145,0.036413,30-Dec-17,0.038796,0.031116,2390420000,0.036357,256698000
146,0.036348,29-Dec-17,0.043161,0.034757,2761910000,0.042007,246897000
147,0.041973,28-Dec-17,0.041973,0.032258,2414400000,0.036722,261941000
148,0.036831,27-Dec-17,0.041325,0.035362,2487250000,0.03783,173156000
149,0.037831,26-Dec-17,0.045473,0.032838,2350360000,0.035748,263745000
150,0.035177,25-Dec-17,0.041792,0.033296,2413370000,0.036706,189610000
151,0.036209,24-Dec-17,0.051742,0.033265,3384260000,0.051473,230931000
152,0.051791,23-Dec-17,0.057063,0.035975,2649670000,0.0403,503997000
153,0.039074,22-Dec-17,0.04637,0.022616,3002170000,0.045662,494380000
154,0.045969,21-Dec-17,0.070908,0.039734,3285180000,0.049966,460308000
155,0.048883,20-Dec-17,0.048883,0.036669,3080460000,0.046852,317194000
156,0.046848,19-Dec-17,0.053959,0.040145,2921980000,0.044442,235095000
157,0.044589,18-Dec-17,0.046912,0.032634,2391410000,0.036372,369402000
158,0.03619,17-Dec-17,0.041387,0.034599,2476710000,0.03767,338445000
159,0.036271,16-Dec-17,0.037327,0.018405,1210090000,0.018405,336496000
160,0.018434,15-Dec-17,0.018434,0.01458,1145310000,0.01742,139710000
161,0.01769,14-Dec-17,0.020064,0.015114,1081210000,0.016445,192817000
162,0.01646,13-Dec-17,0.018094,0.006823,500593000,0.007614,174319000
163,0.007613,12-Dec-17,0.007675,0.004903,340378000,0.005177,48699100
164,0.005282,11-Dec-17,0.005282,0.004383,291635000,0.004436,20137200
165,0.004408,10-Dec-17,0.00463,0.003489,292723000,0.004452,18145200
166,0.004473,9-Dec-17,0.004789,0.004305,291991000,0.004441,17520500
167,0.004394,8-Dec-17,0.004731,0.003682,283434000,0.004311,21605600
168,0.004275,7-Dec-17,0.005808,0.002974,206040000,0.003134,44215300
169,0.003055,6-Dec-17,0.004077,0.002068,135964000,0.002068,33314700
170,0.002085,5-Dec-17,0.002184,0.002058,140611000,0.002139,8749920
171,0.002144,4-Dec-17,0.002169,0.002049,139621000,0.002124,10447300
172,0.002116,3-Dec-17,0.002204,0.002034,136755000,0.00208,7261200
173,0.002073,2-Dec-17,0.002212,0.002032,138748000,0.00211,5760180
174,0.002118,1-Dec-17,0.002247,0.002057,147343000,0.002241,6294070
175,0.002244,30-Nov-17,0.0023,0.002031,137427000,0.00209,4155450
176,0.002068,29-Nov-17,0.00261,0.001935,151888000,0.00231,7852660
177,0.002308,28-Nov-17,0.00239,0.001991,135551000,0.002062,6065010
178,0.002062,27-Nov-17,0.002225,0.002009,141293000,0.002151,6405580
179,0.002138,26-Nov-17,0.00219,0.001971,134479000,0.00205,6245890
180,0.002048,25-Nov-17,0.002109,0.001993,133009000,0.002027,4704770
181,0.002025,24-Nov-17,0.002163,0.001969,138156000,0.002106,4204470
182,0.002105,23-Nov-17,0.002429,0.002043,151661000,0.002311,4402340
183,0.002302,22-Nov-17,0.00254,0.002122,140785000,0.002146,4119730
184,0.002143,21-Nov-17,0.002199,0.002005,140949000,0.002148,3417520
185,0.002134,20-Nov-17,0.002185,0.001993,130744000,0.001993,3909200
186,0.002002,19-Nov-17,0.002113,0.001951,132556000,0.00202,4289470
187,0.002028,18-Nov-17,0.002043,0.001906,129913000,0.00198,5709820
188,0.001984,17-Nov-17,0.002189,0.001949,143495000,0.002187,5720510
189,0.002209,16-Nov-17,0.002338,0.001823,152449000,0.002323,5082450
190,0.002322,15-Nov-17,0.0025,0.002188,160378000,0.002444,5008060
191,0.002485,14-Nov-17,0.002566,0.002063,138523000,0.002111,4040400
192,0.002112,13-Nov-17,0.002146,0.001771,117650000,0.001795,2889150
193,0.001783,12-Nov-17,0.002006,0.001684,131436000,0.002006,2174370
194,0.002003,11-Nov-17,0.002298,0.001891,132780000,0.002026,1748460
195,0.002013,10-Nov-17,0.00235,0.001989,153015000,0.002335,2193620
196,0.002344,9-Nov-17,0.002438,0.002285,150972000,0.002304,2924350
197,0.002338,8-Nov-17,0.002357,0.002173,142394000,0.002173,2839470
198,0.002184,7-Nov-17,0.002263,0.002099,140554000,0.002145,1497470
199,0.002125,6-Nov-17,0.002289,0.002074,145044000,0.002213,1719120
200,0.002219,5-Nov-17,0.002299,0.00212,139296000,0.002126,1762660
201,0.002128,4-Nov-17,0.002325,0.002123,145995000,0.002228,1696040
202,0.002227,3-Nov-17,0.002373,0.002115,150970000,0.002304,1588360
203,0.002312,2-Nov-17,0.002624,0.002141,165369000,0.002524,1429590
204,0.00251,1-Nov-17,0.002797,0.002442,182330000,0.002782,1398750
205,0.002814,31-Oct-17,0.003246,0.002696,180574000,0.00276,1805800
206,0.002784,30-Oct-17,0.003177,0.002432,193057000,0.002951,1347640
207,0.002956,29-Oct-17,0.003186,0.002932,195501000,0.002988,1605430
208,0.002999,28-Oct-17,0.003109,0.002809,200154000,0.003059,1031720
209,0.003051,27-Oct-17,0.003214,0.002782,185820000,0.00284,1589480
210,0.002841,26-Oct-17,0.003048,0.002588,198188000,0.003029,794428
211,0.003033,25-Oct-17,0.003287,0.002635,173757000,0.002656,715742
212,0.002632,24-Oct-17,0.002722,0.002365,158627000,0.002425,297411
213,0.002428,23-Oct-17,0.002624,0.002293,168489000,0.002575,221618
214,0.002583,22-Oct-17,0.002606,0.002306,150861000,0.002306,244796
215,0.002298,21-Oct-17,0.002332,0.001862,127768000,0.001953,243113
216,0.001942,20-Oct-17,0.002126,0.001901,125322000,0.001916,211546
217,0.001915,19-Oct-17,0.002137,0.001887,136915000,0.002094,325575
218,0.002095,18-Oct-17,0.002106,0.00183,127059000,0.001943,189768
219,0.001944,17-Oct-17,0.002243,0.001907,140970000,0.002156,116008
220,0.002156,16-Oct-17,0.002337,0.002008,149526000,0.002286,152645
221,0.002286,15-Oct-17,0.00246,0.002078,155487000,0.002378,116033
222,0.002394,14-Oct-17,0.002498,0.002087,138239000,0.002114,121404
223,0.002113,13-Oct-17,0.00251,0.002022,153327000,0.002345,184709
224,0.002345,12-Oct-17,0.002548,0.002197,161575000,0.002471,136756
225,0.00247,11-Oct-17,0.002553,0.002258,149682000,0.002289,289055
226,0.002225,10-Oct-17,0.002285,0.001963,142372000,0.002186,215705
227,0.002181,9-Oct-17,0.002719,0.001943,167131000,0.002567,350960
228,0.00253,8-Oct-17,0.002854,0.002326,167048000,0.002565,239490
229,0.002459,7-Oct-17,0.004173,0.00224,119798000,0.002995,352974
230,0.002996,6-Oct-17,0.003354,0.002815,132826000,0.003321,478330
231,0.00332,5-Oct-17,0.003488,0.002942,130770000,0.003269,704167
232,0.00325,4-Oct-17,0.003521,0.0024,98764600,0.002469,1072200
233,0.002447,3-Oct-17,0.003186,0.002128,109938000,0.002748,822107
234,0.002803,2-Oct-17,0.003177,0.001768,18600200,0.001848,887622
235,0.001848,1-Oct-17,0.002269,0.001806,22765800,0.002261,72807
236,0.002261,30-Sep-17,0.002621,0.001763,19966000,0.001983,53734
237,0.001983,29-Sep-17,0.002973,0.001487,29208900,0.002901,58162
238,0.002906,28-Sep-17,0.003474,0.001816,0,0.002563,69532
239,0.002561,27-Sep-17,0.003495,0.001659,0,0.001736,35671
240,0.001738,26-Sep-17,0.002104,0.001619,0,0.001777,61508
241,0.001777,25-Sep-17,0.005656,0.001465,0,0.002251,106284
242,0.002246,24-Sep-17,0.002427,0.002086,0,0.002346,50023
243,0.002346,23-Sep-17,0.002346,0.001924,0,0.001934,42314
244,0.001951,22-Sep-17,0.002172,0.001852,0,0.002079,38829
245,0.002079,21-Sep-17,0.003173,0.001935,0,0.002638,99853
246,0.002647,20-Sep-17,0.003199,0.002039,0,0.002306,83399
247,0.002291,19-Sep-17,0.023238,0.001746,0,0.003273,158416
248,0.003263,18-Sep-17,0.003438,0.002534,0,0.003324,159158
249,0.00332,17-Sep-17,0.003879,0.001781,0,0.001836,124998
250,0.001831,16-Sep-17,0.017671,0.001371,0,0.001815,54535
251,0.001801,15-Sep-17,0.001831,0.001091,0,0.001419,26475
252,0.001427,14-Sep-17,0.002479,0.001298,0,0.002006,58770
253,0.001988,13-Sep-17,0.002448,0.001711,0,0.002051,48512
