Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
181,474.91,"Nov 24, 2017",480.97,402.76,39564300000,412.5,2292830000
182,410.17,"Nov 23, 2017",425.55,376.09,36577300000,381.44,1845680000
183,380.65,"Nov 22, 2017",381.42,360.15,34544000000,360.31,800819000
184,360.4,"Nov 21, 2017",372.47,350.69,35220200000,367.44,949912000
185,366.73,"Nov 20, 2017",372.14,353.29,33933400000,354.09,807027000
186,354.39,"Nov 19, 2017",371.29,344.74,33284900000,347.4,1181530000
187,347.61,"Nov 18, 2017",349.62,327.69,31800700000,331.98,649639000
188,332.39,"Nov 17, 2017",334.96,327.52,31620300000,330.17,621733000
189,330.92,"Nov 16, 2017",336.16,323.61,31927300000,333.44,797254000
190,333.36,"Nov 15, 2017",340.91,329.81,32353200000,337.96,722666000
191,337.63,"Nov 14, 2017",340.18,316.76,30317300000,316.76,1069680000
192,316.72,"Nov 13, 2017",328.42,307.02,29379000000,307.02,1041890000
193,307.91,"Nov 12, 2017",319.15,298.51,30106200000,314.69,1613480000
194,314.68,"Nov 11, 2017",319.45,298.19,28559400000,298.59,842301000
195,299.25,"Nov 10, 2017",324.72,294.54,30665200000,320.67,885986000
196,320.88,"Nov 09, 2017",329.45,307.06,29509000000,308.64,893250000
197,309.07,"Nov 08, 2017",318.7,293.1,28128700000,294.27,967956000
198,294.66,"Nov 07, 2017",304.84,290.77,28533300000,298.57,540766000
199,298.89,"Nov 06, 2017",305.42,293.72,28322700000,296.43,579359000
200,296.26,"Nov 05, 2017",301.37,295.12,28661500000,300.04,337658000
201,300.47,"Nov 04, 2017",305.48,295.8,29175300000,305.48,416479000
202,305.71,"Nov 03, 2017",308.31,287.69,27547400000,288.5,646340000
203,287.43,"Nov 02, 2017",293.91,281.17,27754200000,290.73,904901000
204,291.69,"Nov 01, 2017",306.4,290.58,29183600000,305.76,553864000
205,305.88,"Oct 31, 2017",310.55,305.88,29331500000,307.38,369583000
206,307.75,"Oct 30, 2017",310.5,304.35,29077600000,304.78,331442000
207,305.09,"Oct 29, 2017",313.75,296.38,28270200000,296.38,551752000
208,296.3,"Oct 28, 2017",300.36,293.58,28410400000,297.92,264424000
209,297.42,"Oct 27, 2017",299.26,294.06,28270100000,296.51,257169000
210,296.53,"Oct 26, 2017",301.07,295.22,28408400000,298.02,270273000
211,297.93,"Oct 25, 2017",301.85,290.72,28442000000,298.44,325040000
212,298.33,"Oct 24, 2017",311.96,282.66,27357500000,287.12,684281000
213,286.95,"Oct 23, 2017",295.75,277.57,28111400000,295.1,482336000
214,295.45,"Oct 22, 2017",305.5,292.81,28624800000,300.55,327387000
215,300.19,"Oct 21, 2017",303.93,291.77,28906600000,303.57,408014000
216,304.01,"Oct 20, 2017",311.44,303.49,29326300000,308.05,396673000
217,308.09,"Oct 19, 2017",316.71,305.83,29937900000,314.54,349830000
218,314.32,"Oct 18, 2017",317.24,290.64,30160500000,316.94,606114000
219,317.08,"Oct 17, 2017",333.48,311.79,31727700000,333.48,509924000
220,333.38,"Oct 16, 2017",349.35,332.04,32029200000,336.71,692885000
221,336.6,"Oct 15, 2017",342.72,320.43,32292100000,339.53,635407000
222,339.63,"Oct 14, 2017",347.98,334.7,32222400000,338.85,516562000
223,338.76,"Oct 13, 2017",348.6,299.66,28911100000,304.08,1304360000
224,304.14,"Oct 12, 2017",309.15,303.29,28851200000,303.5,527557000
225,303.46,"Oct 11, 2017",304.39,299.1,28626300000,301.18,264146000
