Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
34,8845.83,"Apr 20, 2018",8880.23,8244.54,140777000000,8286.88,8438110000
35,8294.31,"Apr 19, 2018",8298.69,8138.78,138591000000,8159.27,7063210000
36,8163.42,"Apr 18, 2018",8197.8,7886.01,134926000000,7944.43,6529910000
37,7902.09,"Apr 17, 2018",8285.96,7881.72,137070000000,8071.66,6900880000
38,8058.67,"Apr 16, 2018",8371.15,7925.73,141571000000,8337.57,5631310000
39,8329.11,"Apr 15, 2018",8338.42,7999.33,135812000000,7999.33,5244480000
40,7986.24,"Apr 14, 2018",8140.71,7846.0,133682000000,7874.67,5191430000
41,7895.96,"Apr 13, 2018",8183.96,7758.93,134114000000,7901.09,7764460000
42,7889.25,"Apr 12, 2018",7899.23,6806.51,118048000000,6955.38,8906250000
43,6968.32,"Apr 11, 2018",6968.32,6817.59,116126000000,6843.47,4641890000
44,6834.76,"Apr 10, 2018",6872.41,6704.15,115306000000,6795.44,4272750000
45,6770.73,"Apr 09, 2018",7178.11,6661.99,119516000000,7044.32,4894060000
46,7023.52,"Apr 08, 2018",7111.56,6919.98,117392000000,6919.98,3652500000
47,6911.09,"Apr 07, 2018",7050.54,6630.51,112467000000,6630.51,3976610000
48,6636.32,"Apr 06, 2018",6857.49,6575.0,115601000000,6815.96,3766810000
49,6811.47,"Apr 05, 2018",6933.82,6644.8,116142000000,6848.65,5639320000
50,6853.84,"Apr 04, 2018",7469.88,6803.88,126434000000,7456.41,4936000000
51,7456.11,"Apr 03, 2018",7530.94,7072.49,120415000000,7102.26,5499700000
52,7083.8,"Apr 02, 2018",7135.47,6816.58,116037000000,6844.86,4333440000
53,6844.23,"Apr 01, 2018",7060.95,6526.87,118705000000,7003.06,4532100000
54,6973.53,"Mar 31, 2018",7207.85,6863.52,116820000000,6892.48,4553270000
55,6890.52,"Mar 30, 2018",7276.66,6683.93,121534000000,7171.45,6289510000
56,7165.7,"Mar 29, 2018",7994.33,7081.38,135205000000,7979.07,6361230000
57,7954.48,"Mar 28, 2018",8122.89,7809.17,132781000000,7836.83,4935290000
58,7833.04,"Mar 27, 2018",8232.78,7797.28,138919000000,8200.0,5378250000
59,8209.4,"Mar 26, 2018",8530.08,7921.43,143960000000,8498.47,5921040000
60,8495.78,"Mar 25, 2018",8682.01,8449.1,145882000000,8612.81,4569880000
61,8668.12,"Mar 24, 2018",8996.18,8665.7,150762000000,8901.95,5664600000
62,8879.62,"Mar 23, 2018",8879.62,8360.62,147941000000,8736.25,5954120000
63,8728.47,"Mar 22, 2018",9100.71,8564.9,151366000000,8939.44,5530390000
64,8929.28,"Mar 21, 2018",9177.37,8846.33,151316000000,8937.48,6043130000
65,8913.47,"Mar 20, 2018",9051.02,8389.89,145922000000,8619.67,6361790000
66,8630.65,"Mar 19, 2018",8675.87,8182.4,141240000000,8344.12,6729110000
67,8223.68,"Mar 18, 2018",8245.51,7397.99,133547000000,7890.52,6639190000
68,7916.88,"Mar 17, 2018",8346.53,7812.82,140834000000,8321.91,4426150000
69,8338.35,"Mar 16, 2018",8585.15,8005.31,140834000000,8322.91,5289380000
70,8300.86,"Mar 15, 2018",8428.35,7783.05,140275000000,8290.76,6834430000
71,8269.81,"Mar 14, 2018",9355.85,8068.59,155891000000,9214.65,6438230000
72,9194.85,"Mar 13, 2018",9470.38,8958.19,155168000000,9173.04,5991140000
73,9205.12,"Mar 12, 2018",9937.5,8956.43,162421000000,9602.93,6457400000
74,9578.63,"Mar 11, 2018",9711.89,8607.12,149716000000,8852.78,6296370000
75,8866.0,"Mar 10, 2018",9531.32,8828.47,158119000000,9350.59,5386320000
76,9337.55,"Mar 09, 2018",9466.35,8513.03,159185000000,9414.69,8704190000
77,9395.01,"Mar 08, 2018",10147.4,9335.87,168241000000,9951.44,7186090000
78,9965.57,"Mar 07, 2018",10929.5,9692.12,182631000000,10803.9,8797910000
79,10779.9,"Mar 06, 2018",11500.1,10694.3,194378000000,11500.1,6832170000
80,11573.3,"Mar 05, 2018",11704.1,11443.9,194903000000,11532.4,6468540000
81,11512.6,"Mar 04, 2018",11512.6,11136.1,194289000000,11497.4,6084150000
82,11489.7,"Mar 03, 2018",11528.2,11002.4,187581000000,11101.9,6690570000
83,11086.4,"Mar 02, 2018",11189.0,10850.1,185456000000,10977.4,7620590000
84,10951.0,"Mar 01, 2018",11052.3,10352.7,175427000000,10385.0,7317280000
85,10397.9,"Feb 28, 2018",11089.8,10393.1,180510000000,10687.2,6936190000
86,10725.6,"Feb 27, 2018",10878.5,10246.1,175536000000,10393.9,6966180000
87,10366.7,"Feb 26, 2018",10475.0,9501.73,163283000000,9669.43,7287690000
88,9664.73,"Feb 25, 2018",9923.22,9407.06,165407000000,9796.42,5706940000
89,9813.07,"Feb 24, 2018",10597.2,9546.97,173682000000,10287.7,6917930000
90,10301.1,"Feb 23, 2018",10487.3,9734.56,167746000000,9937.07,7739500000
91,10005.0,"Feb 22, 2018",11039.1,9939.09,179936000000,10660.4,8040080000
92,10690.4,"Feb 21, 2018",11418.5,10479.1,191927000000,11372.2,9405340000
93,11403.7,"Feb 20, 2018",11958.5,11231.8,189536000000,11231.8,9926540000
94,11225.3,"Feb 19, 2018",11273.8,10513.2,178055000000,10552.6,7652090000
95,10551.8,"Feb 18, 2018",11349.8,10326.0,187663000000,11123.4,8744010000
96,11112.7,"Feb 17, 2018",11139.5,10149.4,172191000000,10207.5,8660880000
97,10233.9,"Feb 16, 2018",10324.1,9824.82,170960000000,10135.7,7296160000
98,10166.4,"Feb 15, 2018",10234.8,9395.58,160025000000,9488.32,9062540000
99,9494.63,"Feb 14, 2018",9518.54,8599.92,145023000000,8599.92,7909820000
100,8598.31,"Feb 13, 2018",8958.47,8455.41,150516000000,8926.72,5696720000
101,8926.57,"Feb 12, 2018",8985.92,8141.43,137258000000,8141.43,6256440000
102,8129.97,"Feb 11, 2018",8616.13,7931.1,145245000000,8616.13,6122190000
103,8621.9,"Feb 10, 2018",9122.55,8295.47,146981000000,8720.08,7780960000
104,8736.98,"Feb 09, 2018",8736.98,7884.71,139412000000,8271.84,6784820000
105,8265.59,"Feb 08, 2018",8558.77,7637.86,128714000000,7637.86,9346750000
106,7621.3,"Feb 07, 2018",8509.11,7236.79,130683000000,7755.49,9169280000
107,7754.0,"Feb 06, 2018",7850.7,6048.26,118810000000,7051.75,13999800000
108,6955.27,"Feb 05, 2018",8364.84,6756.68,139325000000,8270.54,9285290000
109,8277.01,"Feb 04, 2018",9334.87,8031.22,154553000000,9175.7,7073550000
110,9174.91,"Feb 03, 2018",9430.75,8251.63,149085000000,8852.12,7263790000
111,8830.75,"Feb 02, 2018",9142.28,7796.49,153953000000,9142.28,12726900000
112,9170.54,"Feb 01, 2018",10288.8,8812.28,172372000000,10237.3,9959400000
113,10221.1,"Jan 31, 2018",10381.6,9777.42,170183000000,10108.2,8041160000
114,10106.3,"Jan 30, 2018",11307.2,10036.2,190339000000,11306.8,8637860000
115,11296.4,"Jan 29, 2018",11875.6,11179.2,197871000000,11755.5,7107360000
116,11786.3,"Jan 28, 2018",12040.3,11475.3,193133000000,11475.3,8350360000
117,11440.7,"Jan 27, 2018",11614.9,10989.2,188054000000,11174.9,7583270000
118,11171.4,"Jan 26, 2018",11656.7,10470.3,189398000000,11256.0,9746200000
119,11259.4,"Jan 25, 2018",11785.7,11057.4,192163000000,11421.7,8873170000
120,11359.4,"Jan 24, 2018",11501.4,10639.8,183419000000,10903.4,9940990000
121,10868.4,"Jan 23, 2018",11377.6,10129.7,184087000000,10944.5,9660610000
122,10931.4,"Jan 22, 2018",11966.4,10240.2,195645000000,11633.1,10537400000
123,11600.1,"Jan 21, 2018",12895.9,11288.2,216740000000,12889.2,9935180000
124,12899.2,"Jan 20, 2018",13103.0,11656.2,195979000000,11656.2,11801700000
125,11607.4,"Jan 19, 2018",11992.8,11172.1,192150000000,11429.8,10740400000
126,11474.9,"Jan 18, 2018",12107.3,10942.5,188242000000,11198.8,15020400000
127,11188.6,"Jan 17, 2018",11678.0,9402.29,192123000000,11431.1,18830600000
128,11490.5,"Jan 16, 2018",13843.1,10194.9,232517000000,13836.1,18853800000
129,13819.8,"Jan 15, 2018",14445.5,13641.7,231334000000,13767.3,12750800000
130,13772.0,"Jan 14, 2018",14511.8,13268.0,241447000000,14370.8,11084100000
131,14360.2,"Jan 13, 2018",14659.5,13952.4,234391000000,13952.4,12763600000
132,13980.6,"Jan 12, 2018",14229.9,13158.1,225986000000,13453.9,12065700000
133,13405.8,"Jan 11, 2018",15018.8,13105.9,251387000000,14968.2,16534100000
134,14973.3,"Jan 10, 2018",14973.3,13691.2,244981000000,14588.5,18500800000
135,14595.4,"Jan 09, 2018",15497.5,14424.0,253935000000,15123.7,16660000000
136,15170.1,"Jan 08, 2018",16537.9,14208.2,276612000000,16476.2,18413900000
137,16477.6,"Jan 07, 2018",17579.6,16087.7,294222000000,17527.3,15866000000
138,17527.0,"Jan 06, 2018",17712.4,16764.6,293091000000,17462.1,18314600000
139,17429.5,"Jan 05, 2018",17705.2,15202.8,259748000000,15477.2,23840900000
140,15599.2,"Jan 04, 2018",15739.7,14522.2,256250000000,15270.7,21783200000
141,15201.0,"Jan 03, 2018",15572.8,14844.5,251312000000,14978.2,16871900000
142,14982.1,"Jan 02, 2018",15444.6,13163.6,228579000000,13625.0,16846600000
143,13657.2,"Jan 01, 2018",14112.2,13154.7,236725000000,14112.2,10291200000
144,14156.4,"Dec 31, 2017",14377.4,12755.6,216326000000,12897.7,12136300000
145,12952.2,"Dec 30, 2017",14681.9,12350.1,246224000000,14681.9,14452600000
146,14656.2,"Dec 29, 2017",15279.0,14307.0,246428000000,14695.8,13025500000
147,14606.5,"Dec 28, 2017",15888.4,13937.3,265988000000,15864.1,12336500000
148,15838.5,"Dec 27, 2017",16930.9,15114.3,270976000000,16163.5,12487600000
149,16099.8,"Dec 26, 2017",16461.2,14028.9,235294000000,14036.6,13454300000
150,14026.6,"Dec 25, 2017",14593.0,13448.9,234590000000,13995.9,10664700000
151,13925.8,"Dec 24, 2017",14626.0,12747.7,244824000000,14608.2,11572300000
152,14699.2,"Dec 23, 2017",15603.2,13828.8,233748000000,13948.7,13086000000
153,13831.8,"Dec 22, 2017",15943.4,11833.0,266381000000,15898.0,22198000000
154,15802.9,"Dec 21, 2017",17567.7,15342.7,278827000000,16642.4,16516600000
155,16624.6,"Dec 20, 2017",17934.7,16077.7,297526000000,17760.3,22149700000
156,17776.7,"Dec 19, 2017",19177.8,17275.4,320242000000,19118.3,16894500000
157,19114.2,"Dec 18, 2017",19371.0,18355.9,320000000000,19106.4,14839500000
158,19140.8,"Dec 17, 2017",20089.0,18974.1,326141000000,19475.8,13314600000
159,19497.4,"Dec 16, 2017",19716.7,17515.3,297376000000,17760.3,12740600000
160,17706.9,"Dec 15, 2017",18154.1,16601.3,277936000000,16601.3,14310000000
161,16564.0,"Dec 14, 2017",17085.8,16185.9,274269000000,16384.6,13777400000
162,16408.2,"Dec 13, 2017",17653.1,16039.7,292900000000,17500.0,12976900000
163,17415.4,"Dec 12, 2017",17781.8,16571.6,283155000000,16919.8,14603800000
164,16936.8,"Dec 11, 2017",17513.9,15404.8,258147000000,15427.4,12153900000
165,15455.4,"Dec 10, 2017",15850.6,13226.6,253782000000,15168.4,13433300000
166,15178.2,"Dec 09, 2017",16783.0,13674.9,276415000000,16523.3,13911300000
167,16569.4,"Dec 08, 2017",18353.4,14336.9,297787000000,17802.9,21136000000
168,17899.7,"Dec 07, 2017",17899.7,14057.3,238600000000,14266.1,17950700000
169,14291.5,"Dec 06, 2017",14369.1,11923.4,199390000000,11923.4,12656300000
170,11916.7,"Dec 05, 2017",12032.0,11604.6,195389000000,11685.7,6895260000
171,11657.2,"Dec 04, 2017",11657.2,11081.8,189172000000,11315.4,6132410000
172,11323.2,"Dec 03, 2017",11858.7,10862.0,185258000000,11082.7,6608310000
173,11074.6,"Dec 02, 2017",11320.2,10905.1,183490000000,10978.3,5138500000
174,10975.6,"Dec 01, 2017",11046.7,9694.65,170436000000,10198.6,6783120000
175,10233.6,"Nov 30, 2017",10801.0,9202.05,165537000000,9906.79,8310690000
176,9888.61,"Nov 29, 2017",11517.4,9601.03,168367000000,10077.4,11568800000
177,10058.8,"Nov 28, 2017",10125.7,9736.3,164104000000,9823.43,6348820000
178,9818.35,"Nov 27, 2017",9818.35,9352.72,156221000000,9352.72,5653320000
179,9330.55,"Nov 26, 2017",9522.93,8775.59,146789000000,8789.04,5475580000
180,8790.92,"Nov 25, 2017",8790.92,8191.15,137632000000,8241.71,4342060000
181,8253.69,"Nov 24, 2017",8374.16,7940.93,134816000000,8074.02,5058610000
182,8038.77,"Nov 23, 2017",8267.4,8038.77,137444000000,8232.38,4225180000
183,8253.55,"Nov 22, 2017",8302.26,8075.47,134851000000,8077.95,3633530000
184,8071.26,"Nov 21, 2017",8348.66,7762.71,136967000000,8205.74,4277610000
185,8200.64,"Nov 20, 2017",8336.86,7949.36,134167000000,8039.07,3488450000
186,8036.49,"Nov 19, 2017",8101.91,7694.1,129595000000,7766.03,3149320000
187,7790.15,"Nov 18, 2017",7884.99,7463.44,128425000000,7697.21,3667190000
188,7708.99,"Nov 17, 2017",8004.59,7561.09,131026000000,7853.57,4651670000
189,7871.69,"Nov 16, 2017",7967.38,7176.58,122164000000,7323.24,5123810000
190,7315.54,"Nov 15, 2017",7342.25,6634.76,110667000000,6634.76,4200880000
191,6635.75,"Nov 14, 2017",6764.98,6461.75,109434000000,6561.48,3197110000
192,6559.49,"Nov 13, 2017",6811.19,5844.29,99029000000,5938.25,6263250000
193,5950.07,"Nov 12, 2017",6625.05,5519.01,104980000000,6295.45,8957350000
194,6357.6,"Nov 11, 2017",6873.15,6204.22,110362000000,6618.61,4908680000
195,6618.14,"Nov 10, 2017",7312.0,6436.87,119607000000,7173.73,5208250000
196,7143.58,"Nov 09, 2017",7446.83,7101.52,124146000000,7446.83,3226250000
197,7459.69,"Nov 08, 2017",7776.42,7114.02,119041000000,7141.38,4602200000
198,7144.38,"Nov 07, 2017",7253.32,7023.1,117056000000,7023.1,2326340000
199,7022.76,"Nov 06, 2017",7445.77,7007.31,123379000000,7403.22,3111900000
200,7407.41,"Nov 05, 2017",7617.48,7333.19,123388000000,7404.52,2380410000
201,7379.95,"Nov 04, 2017",7492.86,7031.28,119376000000,7164.48,2483800000
202,7207.76,"Nov 03, 2017",7461.29,7002.94,118084000000,7087.53,3369860000
203,7078.5,"Nov 02, 2017",7367.33,6758.72,112910000000,6777.77,4653770000
204,6767.31,"Nov 01, 2017",6767.31,6377.88,107287000000,6440.97,2870320000
205,6468.4,"Oct 31, 2017",6470.43,6103.33,102130000000,6132.02,2311380000
206,6130.53,"Oct 30, 2017",6214.99,6040.85,101833000000,6114.85,1772150000
207,6153.85,"Oct 29, 2017",6255.71,5724.58,95819800000,5754.44,2859040000
208,5753.09,"Oct 28, 2017",5876.72,5689.19,96369600000,5787.82,1403920000
209,5780.9,"Oct 27, 2017",5988.39,5728.82,98225400000,5899.74,1710130000
210,5904.83,"Oct 26, 2017",5976.8,5721.22,95685100000,5747.95,1905040000
211,5750.8,"Oct 25, 2017",5754.33,5397.88,91954200000,5524.6,1966990000
212,5526.64,"Oct 24, 2017",5935.52,5504.18,98781600000,5935.52,2735700000
213,5930.32,"Oct 23, 2017",6075.59,5732.47,99941600000,6006.0,2401840000
214,6008.42,"Oct 22, 2017",6076.26,5792.34,100438000000,6036.66,2034630000
215,6031.6,"Oct 21, 2017",6194.88,5965.07,99763200000,5996.79,2207100000
216,6011.45,"Oct 20, 2017",6060.11,5627.23,94947900000,5708.11,2354430000
217,5708.52,"Oct 19, 2017",5744.35,5531.06,92867000000,5583.74,1780540000
218,5590.69,"Oct 18, 2017",5603.82,5151.44,93190200000,5603.82,2399270000
219,5605.51,"Oct 17, 2017",5800.35,5472.72,95469300000,5741.58,1821570000
220,5725.59,"Oct 16, 2017",5776.23,5544.21,94559000000,5687.57,2008070000
221,5678.19,"Oct 15, 2017",5852.48,5478.61,97011900000,5835.96,1976040000
222,5831.79,"Oct 14, 2017",5837.7,5591.64,93803000000,5643.53,1669030000
223,5647.21,"Oct 13, 2017",5840.3,5436.85,90812400000,5464.16,3615480000
224,5446.91,"Oct 12, 2017",5446.91,4822.0,80256700000,4829.58,2791610000
225,4826.48,"Oct 11, 2017",4873.73,4751.63,79578200000,4789.25,1222280000
226,4781.99,"Oct 10, 2017",4922.17,4765.1,79351800000,4776.21,1597140000
227,4772.02,"Oct 09, 2017",4878.71,4564.25,76656500000,4614.52,1968740000
228,4610.48,"Oct 08, 2017",4624.14,4405.64,73575400000,4429.67,1313870000
229,4426.89,"Oct 07, 2017",4443.88,4321.05,72565100000,4369.35,906928000
230,4370.81,"Oct 06, 2017",4413.27,4320.53,71810600000,4324.46,1069940000
231,4328.41,"Oct 05, 2017",4362.64,4164.05,70233700000,4229.88,1161770000
232,4229.36,"Oct 04, 2017",4352.31,4210.42,71712500000,4319.37,1116770000
233,4317.48,"Oct 03, 2017",4432.47,4258.89,73181300000,4408.46,1288020000
234,4409.32,"Oct 02, 2017",4470.23,4377.46,72963200000,4395.81,1431730000
235,4403.74,"Oct 01, 2017",4403.74,4269.81,72047300000,4341.05,1208210000
236,4338.71,"Sep 30, 2017",4358.43,4160.86,69136600000,4166.11,1207450000
237,4163.07,"Sep 29, 2017",4214.63,4039.29,69219200000,4171.62,1367050000
238,4174.73,"Sep 28, 2017",4279.31,4109.7,69633200000,4197.13,1712320000
239,4200.67,"Sep 27, 2017",4210.05,3884.82,64579200000,3892.94,1686880000
240,3892.35,"Sep 26, 2017",3969.89,3869.9,65161000000,3928.41,1043740000
241,3926.07,"Sep 25, 2017",3950.25,3681.58,61061100000,3681.58,1374210000
242,3682.84,"Sep 24, 2017",3796.15,3666.9,62954300000,3796.15,768015000
243,3792.4,"Sep 23, 2017",3819.21,3594.58,60190000000,3629.92,928114000
244,3630.7,"Sep 22, 2017",3758.27,3553.53,60152300000,3628.02,1194830000
245,3631.04,"Sep 21, 2017",3916.42,3613.63,64677600000,3901.47,1411480000
246,3905.95,"Sep 20, 2017",4031.39,3857.73,64918500000,3916.36,1213830000
247,3924.97,"Sep 19, 2017",4094.07,3868.87,67520300000,4073.79,1563980000
248,4065.2,"Sep 18, 2017",4079.23,3591.09,59514100000,3591.09,1943210000
249,3582.88,"Sep 17, 2017",3664.81,3445.64,59757800000,3606.28,1239150000
250,3625.04,"Sep 16, 2017",3808.84,3487.79,60271600000,3637.75,1818400000
251,3637.52,"Sep 15, 2017",3733.45,2946.62,52453500000,3166.3,4148070000
252,3154.95,"Sep 14, 2017",3920.6,3153.86,64191600000,3875.37,2716310000
253,3882.59,"Sep 13, 2017",4131.98,3789.92,68432200000,4131.98,2219410000
254,4130.81,"Sep 12, 2017",4344.65,4085.22,69033400000,4168.88,1864530000
255,4161.27,"Sep 11, 2017",4261.67,4099.4,68256000000,4122.47,1557330000
256,4122.94,"Sep 10, 2017",4245.44,3951.04,70018100000,4229.34,1679090000
257,4226.06,"Sep 09, 2017",4308.82,4114.11,70017200000,4229.81,1386230000
258,4228.75,"Sep 08, 2017",4661.0,4075.18,76220200000,4605.16,2700890000
259,4599.88,"Sep 07, 2017",4655.04,4491.33,75945000000,4589.14,1844620000
260,4597.12,"Sep 06, 2017",4617.25,4376.59,72418700000,4376.59,2172100000
261,4376.53,"Sep 05, 2017",4427.84,3998.11,69954400000,4228.29,2697970000
262,4236.31,"Sep 04, 2017",4591.63,4108.4,75955500000,4591.63,2987330000
263,4582.96,"Sep 03, 2017",4714.08,4417.59,75841700000,4585.27,1933190000
264,4578.77,"Sep 02, 2017",4975.04,4469.24,81060600000,4901.42,2722140000
265,4892.01,"Sep 01, 2017",4892.01,4678.53,77748400000,4701.76,2599080000
266,4703.39,"Aug 31, 2017",4736.05,4549.4,75322300000,4555.59,1944930000
267,4565.3,"Aug 30, 2017",4626.52,4471.41,75556600000,4570.36,1937850000
268,4579.02,"Aug 29, 2017",4625.68,4352.13,72553800000,4389.21,2486080000
269,4382.66,"Aug 28, 2017",4403.93,4224.64,72467900000,4384.45,1959330000
270,4382.88,"Aug 27, 2017",4416.59,4317.29,71809200000,4345.1,1537460000
271,4352.4,"Aug 26, 2017",4379.28,4269.52,72249100000,4372.06,1511610000
272,4371.6,"Aug 25, 2017",4455.7,4307.35,71595100000,4332.82,1727970000
273,4334.68,"Aug 24, 2017",4376.39,4130.26,68363900000,4137.6,2037750000
274,4151.52,"Aug 23, 2017",4255.78,4078.41,67553000000,4089.01,2369820000
275,4100.52,"Aug 22, 2017",4128.76,3674.58,66051000000,3998.35,3764240000
276,4001.74,"Aug 21, 2017",4109.14,3988.6,67567100000,4090.48,2800890000
277,4087.66,"Aug 20, 2017",4196.29,4069.88,69192700000,4189.31,2109770000
278,4193.7,"Aug 19, 2017",4243.26,3970.55,68333100000,4137.75,2975820000
279,4160.62,"Aug 18, 2017",4370.13,4015.4,71406500000,4324.34,2941710000
280,4331.69,"Aug 17, 2017",4484.7,4243.71,72389100000,4384.44,2553360000
281,4376.63,"Aug 16, 2017",4381.23,3994.42,69342700000,4200.34,2272040000
282,4181.93,"Aug 15, 2017",4455.97,3906.18,71425500000,4326.99,3258050000
283,4325.13,"Aug 14, 2017",4325.13,3989.16,67112300000,4066.1,2463090000
284,4073.26,"Aug 13, 2017",4208.39,3857.8,64034100000,3880.04,3159090000
285,3884.71,"Aug 12, 2017",3949.92,3613.7,60242100000,3650.63,2219590000
286,3650.62,"Aug 11, 2017",3679.72,3372.12,55668000000,3373.82,2021190000
287,3381.28,"Aug 10, 2017",3453.45,3319.47,55134700000,3341.84,1515110000
288,3342.47,"Aug 09, 2017",3422.76,3247.67,56424900000,3420.4,1468960000
289,3419.94,"Aug 08, 2017",3484.85,3345.83,55590300000,3370.22,1752760000
290,3378.94,"Aug 07, 2017",3397.68,3180.89,52987300000,3212.78,1482280000
291,3213.94,"Aug 06, 2017",3293.29,3155.6,53720900000,3257.61,1105030000
292,3252.91,"Aug 05, 2017",3290.01,2874.83,47778200000,2897.63,1945700000
293,2895.89,"Aug 04, 2017",2899.33,2743.72,46276200000,2806.93,1002120000
294,2804.73,"Aug 03, 2017",2813.31,2685.14,44666400000,2709.56,804797000
295,2710.67,"Aug 02, 2017",2762.53,2668.59,44950800000,2727.13,1094950000
296,2718.26,"Aug 01, 2017",2921.35,2685.61,47321800000,2871.3,1324670000
297,2875.34,"Jul 31, 2017",2889.62,2720.61,45535800000,2763.24,860575000
298,2757.18,"Jul 30, 2017",2758.53,2644.85,44890700000,2724.39,705943000
299,2726.45,"Jul 29, 2017",2808.76,2692.8,46246700000,2807.02,803746000
300,2809.01,"Jul 28, 2017",2897.45,2679.73,44144400000,2679.73,1380100000
301,2671.78,"Jul 27, 2017",2693.32,2529.34,41816500000,2538.71,789104000
302,2529.45,"Jul 26, 2017",2610.76,2450.8,42455000000,2577.77,937404000
303,2576.48,"Jul 25, 2017",2768.08,2480.96,45410100000,2757.5,1460090000
304,2754.86,"Jul 24, 2017",2777.26,2699.19,44995600000,2732.7,866474000
305,2730.4,"Jul 23, 2017",2832.18,2653.94,46231100000,2808.1,1072840000
306,2810.12,"Jul 22, 2017",2862.42,2657.71,43929600000,2668.63,1177130000
307,2667.76,"Jul 21, 2017",2838.41,2621.85,46719000000,2838.41,1489450000
308,2817.6,"Jul 20, 2017",2900.7,2269.89,37356800000,2269.89,2249260000
309,2273.43,"Jul 19, 2017",2397.17,2260.23,38227800000,2323.08,1245100000
310,2318.88,"Jul 18, 2017",2387.61,2164.77,36749400000,2233.52,1512450000
311,2228.41,"Jul 17, 2017",2230.49,1932.62,31795000000,1932.62,1201760000
312,1929.82,"Jul 16, 2017",2058.77,1843.03,32767600000,1991.98,1182870000
313,1998.86,"Jul 15, 2017",2231.14,1990.41,36681300000,2230.12,993608000
314,2233.34,"Jul 14, 2017",2363.25,2183.22,38823100000,2360.59,882503000
315,2357.9,"Jul 13, 2017",2425.22,2340.83,39511000000,2402.7,835770000
316,2398.84,"Jul 12, 2017",2423.71,2275.14,38355900000,2332.77,1117410000
317,2337.79,"Jul 11, 2017",2413.47,2296.81,39224200000,2385.89,1329760000
318,2372.56,"Jul 10, 2017",2537.16,2321.13,41509000000,2525.25,1111200000
319,2518.44,"Jul 09, 2017",2635.49,2517.59,42283200000,2572.61,527856000
320,2571.34,"Jul 08, 2017",2571.34,2492.31,41417700000,2520.27,733330000
321,2518.66,"Jul 07, 2017",2916.14,2498.87,42864200000,2608.59,917412000
322,2608.56,"Jul 06, 2017",2616.72,2581.69,42851400000,2608.1,761957000
323,2601.99,"Jul 05, 2017",2622.65,2538.55,42760800000,2602.87,941566000
324,2601.64,"Jul 04, 2017",2631.59,2559.35,42067900000,2561.0,985516000
