Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
27,0.288489,27-Apr-18,0.307469,0.287786,7637830000.00,0.294589,197183000.00
28,0.294295,26-Apr-18,0.294972,0.259865,7020930000.00,0.270795,220715000.00
29,0.271654,25-Apr-18,0.312805,0.265164,8110120000.00,0.312805,351596000.00
30,0.312875,24-Apr-18,0.318699,0.287331,7480970000.00,0.288539,369017000.00
31,0.288473,23-Apr-18,0.289623,0.283558,7403680000.00,0.285558,127213000.00
32,0.285535,22-Apr-18,0.296879,0.280765,7453720000.00,0.287488,160968000.00
33,0.29058,21-Apr-18,0.307552,0.272684,7837560000.00,0.302292,294633000.00
34,0.301247,20-Apr-18,0.301641,0.269697,7025860000.00,0.270986,349349000.00
35,0.272358,19-Apr-18,0.273836,0.260818,6935310000.00,0.267493,240910000.00
36,0.260341,18-Apr-18,0.262368,0.242734,6293390000.00,0.242734,181118000.00
37,0.243724,17-Apr-18,0.272641,0.242771,6613730000.00,0.25509,520975000.00
38,0.256646,16-Apr-18,0.256646,0.211808,5752930000.00,0.221889,678781000.00
39,0.22139,15-Apr-18,0.223444,0.19994,5221430000.00,0.201389,169798000.00
40,0.200853,14-Apr-18,0.206495,0.194708,5151050000.00,0.198675,113212000.00
41,0.200532,13-Apr-18,0.218382,0.196567,5487000000.00,0.211632,230413000.00
42,0.212233,12-Apr-18,0.214525,0.16453,4323520000.00,0.166757,488007000.00
43,0.166029,11-Apr-18,0.166431,0.154079,4064350000.00,0.156761,91793300.00
44,0.156347,10-Apr-18,0.15782,0.149316,3973070000.00,0.15324,55981300.00
45,0.153106,9-Apr-18,0.165656,0.147478,4072980000.00,0.157094,93021900.00
46,0.156599,8-Apr-18,0.158452,0.148825,3858610000.00,0.148825,51093100.00
47,0.148794,7-Apr-18,0.151469,0.143829,3756440000.00,0.144885,48205400.00
48,0.144451,6-Apr-18,0.150481,0.14183,3847430000.00,0.148394,51827500.00
49,0.148758,5-Apr-18,0.156204,0.143742,4034050000.00,0.155592,113407000.00
50,0.155356,4-Apr-18,0.179172,0.153626,4437630000.00,0.171158,154801000.00
51,0.172447,3-Apr-18,0.173438,0.155254,4092940000.00,0.157864,155987000.00
